sequence_id,split,image_id,frame_index,timestamp_s,camera_view,annotations,remote_path,download_url,local_path
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,123,1830,61.000,aerial,416,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001830.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001830.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001830.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,124,1845,61.500,aerial,415,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001845.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001845.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001845.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,125,1860,62.000,aerial,418,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001860.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001860.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001860.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,126,1875,62.500,aerial,410,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001875.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001875.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001875.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,127,1890,63.000,aerial,422,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001890.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001890.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001890.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,128,1905,63.500,aerial,418,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001905.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001905.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001905.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,129,1920,64.000,aerial,420,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001920.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001920.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001920.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,130,1935,64.500,aerial,428,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001935.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001935.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001935.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,131,1950,65.000,aerial,431,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001950.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001950.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001950.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,132,1965,65.500,aerial,423,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001965.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001965.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001965.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,133,1980,66.000,aerial,428,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001980.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001980.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001980.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,134,1995,66.500,aerial,419,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001995.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001995.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001995.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,135,2010,67.000,aerial,419,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002010.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002010.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002010.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,136,2025,67.500,aerial,433,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002025.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002025.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002025.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,137,2040,68.000,aerial,424,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002040.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002040.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002040.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,138,2055,68.500,aerial,427,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002055.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002055.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002055.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,139,2070,69.000,aerial,413,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002070.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002070.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002070.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,140,2085,69.500,aerial,423,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002085.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002085.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002085.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,141,2100,70.000,aerial,429,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002100.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002100.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002100.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,142,2115,70.500,aerial,421,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002115.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002115.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002115.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,143,2130,71.000,aerial,427,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002130.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002130.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002130.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,144,2145,71.500,aerial,425,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002145.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002145.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002145.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,145,2160,72.000,aerial,428,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002160.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002160.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002160.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,146,2175,72.500,aerial,430,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002175.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002175.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002175.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,147,2190,73.000,aerial,413,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002190.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002190.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002190.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,148,2205,73.500,aerial,419,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002205.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002205.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002205.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,149,2220,74.000,aerial,425,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002220.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002220.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002220.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,150,2235,74.500,aerial,425,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002235.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002235.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002235.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,151,2250,75.000,aerial,433,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002250.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002250.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002250.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,152,2265,75.500,aerial,426,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002265.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002265.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002265.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,153,2280,76.000,aerial,418,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002280.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002280.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002280.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,154,2295,76.500,aerial,426,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002295.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002295.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002295.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,155,2310,77.000,aerial,436,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002310.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002310.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002310.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,156,2325,77.500,aerial,425,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002325.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002325.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002325.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,157,2340,78.000,aerial,419,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002340.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002340.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002340.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,158,2355,78.500,aerial,420,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002355.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002355.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002355.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,159,2370,79.000,aerial,430,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002370.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002370.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002370.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,160,2385,79.500,aerial,421,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002385.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002385.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002385.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,161,2400,80.000,aerial,424,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002400.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002400.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002400.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,162,2415,80.500,aerial,422,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002415.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002415.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002415.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,163,2430,81.000,aerial,417,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002430.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002430.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002430.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,164,2445,81.500,aerial,417,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002445.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002445.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002445.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,165,2460,82.000,aerial,408,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002460.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002460.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002460.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,166,2475,82.500,aerial,428,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002475.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002475.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002475.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,167,2490,83.000,aerial,418,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002490.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002490.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002490.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,168,2505,83.500,aerial,426,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002505.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002505.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002505.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,169,2520,84.000,aerial,412,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002520.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002520.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002520.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,170,2535,84.500,aerial,415,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002535.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002535.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002535.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,171,2550,85.000,aerial,419,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002550.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002550.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002550.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,172,2565,85.500,aerial,412,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002565.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002565.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002565.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,173,2580,86.000,aerial,417,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002580.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002580.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002580.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,174,2595,86.500,aerial,414,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002595.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002595.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002595.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,175,2610,87.000,aerial,409,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002610.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002610.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002610.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,176,2625,87.500,aerial,416,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002625.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002625.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002625.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,177,2640,88.000,aerial,412,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002640.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002640.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002640.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,178,2655,88.500,aerial,418,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002655.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002655.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002655.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,179,2670,89.000,aerial,421,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002670.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002670.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002670.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,180,2685,89.500,aerial,417,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002685.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002685.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002685.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,181,2700,90.000,aerial,408,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002700.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002700.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002700.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,182,2715,90.500,aerial,412,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002715.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002715.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002715.jpg
stream_gbassinexch1.stream_2023-02-16_13-30-33,development,183,2730,91.000,aerial,421,stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002730.jpg,https://huggingface.co/datasets/shivam11/grand-bassin-traffic/resolve/main/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002730.jpg?download=true,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002730.jpg
